OBJECT_ID,S_INFO_WINDCODE,S_INFO_CODE,S_INFO_NAME,S_INFO_SCCODE,S_INFO_CALLPUT,S_INFO_STRIKEPRICE,S_INFO_MONTH,S_INFO_MATURITYDATE,S_INFO_FTDATE,S_INFO_LASTTRADINGDATE,S_INFO_EXERCISINGEND,S_INFO_LDDATE,S_INFO_LPRICE,S_INFO_TRADE,S_INFO_EXCODE,S_INFO_EXNAME,S_INFO_COUNIT,OPDATE,OPMODE
{1815A0A9-6AB2-4C9C-99FE-982D778A054B},10008803.SH,10008803,华夏上证50ETF期权2509认沽2.45,510050OP.SH,708002000,2.4500,202509,20250924,20250123,20250924,20250924,20250925,0.0792,0,510050P2509M02450,50ETF沽9月2450,10000.0000,2025-09-24,1
{9A5E41E8-1767-429F-ACF6-E87C4830F12B},10008804.SH,10008804,华夏上证50ETF期权2509认沽2.50,510050OP.SH,708002000,2.5000,202509,20250924,20250123,20250924,20250924,20250925,0.0991,0,510050P2509M02500,50ETF沽9月2500,10000.0000,2025-09-24,1
{DD4954A8-9630-4E31-9447-7496F87C0526},10008805.SH,10008805,华夏上证50ETF期权2509认沽2.55,510050OP.SH,708002000,2.5500,202509,20250924,20250123,20250924,20250924,20250925,0.1224,0,510050P2509M02550,50ETF沽9月2550,10000.0000,2025-09-24,1
{6A86514D-5D04-4EA2-B1F5-F93D5534D1D5},10008806.SH,10008806,华夏上证50ETF期权2509认沽2.60,510050OP.SH,708002000,2.6000,202509,20250924,20250123,20250924,20250924,20250925,0.1488,0,510050P2509M02600,50ETF沽9月2600,10000.0000,2025-09-24,1
{95EF82EA-BD56-406F-B4D2-1BF5BCBF2832},10008807.SH,10008807,华夏上证50ETF期权2509认沽2.65,510050OP.SH,708002000,2.6500,202509,20250924,20250123,20250924,20250924,20250925,0.1774,0,510050P2509M02650,50ETF沽9月2650,10000.0000,2025-09-24,1
{D1B68963-B156-4E21-A7C1-66665B1F511A},10008808.SH,10008808,华夏上证50ETF期权2509认沽2.70,510050OP.SH,708002000,2.7000,202509,20250924,20250123,20250924,20250924,20250925,0.2070,0,510050P2509M02700,50ETF沽9月2700,10000.0000,2025-09-24,1
{CD597840-2D34-4395-88FE-5E5FC1F9973F},10008809.SH,10008809,华夏上证50ETF期权2509认沽2.75,510050OP.SH,708002000,2.7500,202509,20250924,20250123,20250924,20250924,20250925,0.2388,0,510050P2509M02750,50ETF沽9月2750,10000.0000,2025-09-24,1
{8D72A773-95F2-442C-9683-8AD61CEE4D3D},10008810.SH,10008810,华夏上证50ETF期权2509认沽2.80,510050OP.SH,708002000,2.8000,202509,20250924,20250123,20250924,20250924,20250925,0.2738,0,510050P2509M02800,50ETF沽9月2800,10000.0000,2025-09-24,1
{368D2A95-DABB-11EF-9F52-E89C250FC87E},10008885.SH,10008885,华夏上证50ETF期权2509认购2.85,510050OP.SH,708001000,2.8500,202509,20250924,20250127,20250924,20250924,20250925,0.1206,0,510050C2509M02850,50ETF购9月2850,10000.0000,2025-09-24,1
{368D2A96-DABB-11EF-9F52-E89C250FC87E},10008886.SH,10008886,华夏上证50ETF期权2509认沽2.85,510050OP.SH,708002000,2.8500,202509,20250924,20250127,20250924,20250924,20250925,0.2870,0,510050P2509M02850,50ETF沽9月2850,10000.0000,2025-09-24,1
{0BE9BCD1-A935-4C8A-BE5B-2745965CC89B},10008895.SH,10008895,华夏上证50ETF期权2509认购2.90,510050OP.SH,708001000,2.9000,202509,20250924,20250211,20250924,20250924,20250925,0.0905,0,510050C2509M02900,50ETF购9月2900,10000.0000,2025-09-24,1
{8EAB1A5B-C6AB-4520-A4CA-F0B780E09987},10008896.SH,10008896,华夏上证50ETF期权2509认沽2.90,510050OP.SH,708002000,2.9000,202509,20250924,20250211,20250924,20250924,20250925,0.2727,0,510050P2509M02900,50ETF沽9月2900,10000.0000,2025-09-24,1
{DB625A79-F0B2-11EF-9F6F-D45D64F1DC8F},10008905.SH,10008905,华夏上证50ETF期权2509认购2.95,510050OP.SH,708001000,2.9500,202509,20250924,20250224,20250924,20250924,20250925,0.0832,0,510050C2509M02950,50ETF购9月2950,10000.0000,2025-09-24,1
{DB625A7A-F0B2-11EF-9F6F-D45D64F1DC8F},10008906.SH,10008906,华夏上证50ETF期权2509认沽2.95,510050OP.SH,708002000,2.9500,202509,20250924,20250224,20250924,20250924,20250925,0.2462,0,510050P2509M02950,50ETF沽9月2950,10000.0000,2025-09-24,1
{B66D8E76-012D-11F0-9A11-4CCC6AED08D3},10009039.SH,10009039,华夏上证50ETF期权2509认购3.00,510050OP.SH,708001000,3.0000,202509,20250924,20250317,20250924,20250924,20250925,0.0784,0,510050C2509M03000,50ETF购9月3000,10000.0000,2025-09-24,1
{B66D8E77-012D-11F0-9A11-4CCC6AED08D3},10009040.SH,10009040,华夏上证50ETF期权2509认沽3.00,510050OP.SH,708002000,3.0000,202509,20250924,20250317,20250924,20250924,20250925,0.2454,0,510050P2509M03000,50ETF沽9月3000,10000.0000,2025-09-24,1
{22B1FCE8-6942-40BF-8912-175334833E4D},10009163.SH,10009163,华夏上证50ETF期权2509认购2.35,510050OP.SH,708001000,2.3500,202509,20250924,20250408,20250924,20250924,20250925,0.3038,0,510050C2509M02350,50ETF购9月2350,10000.0000,2025-09-24,1
{3FA4A8D4-A393-4FA0-A392-4301598A73C1},10009164.SH,10009164,华夏上证50ETF期权2509认沽2.35,510050OP.SH,708002000,2.3500,202509,20250924,20250408,20250924,20250924,20250925,0.1004,0,510050P2509M02350,50ETF沽9月2350,10000.0000,2025-09-24,1
{AA1219CB-1824-4086-85DB-D8F398CAFB91},10009217.SH,10009217,华夏上证50ETF期权2512认购2.435,510050OP.SH,708001000,2.4350,202512,20251224,20250424,20251224,20251224,20251225,0.2773,0,510050C2512A02500,50ETF购12月2435A,10265.0000,2025-12-24,1
{CB89F6E3-58E8-4D21-8430-CF0F29DE21D7},10009218.SH,10009218,华夏上证50ETF期权2512认购2.484,510050OP.SH,708001000,2.4840,202512,20251224,20250424,20251224,20251224,20251225,0.2399,0,510050C2512A02550,50ETF购12月2484A,10265.0000,2025-12-24,1
{DD605F89-6959-4B4F-BBAB-447B858E7358},10009219.SH,10009219,华夏上证50ETF期权2512认购2.533,510050OP.SH,708001000,2.5330,202512,20251224,20250424,20251224,20251224,20251225,0.2124,0,510050C2512A02600,50ETF购12月2533A,10265.0000,2025-12-24,1
{9E2B0E20-B5D5-47E9-A4A1-EEC2B9925BE3},10009220.SH,10009220,华夏上证50ETF期权2512认购2.582,510050OP.SH,708001000,2.5820,202512,20251224,20250424,20251224,20251224,20251225,0.1828,0,510050C2512A02650,50ETF购12月2582A,10265.0000,2025-12-24,1
{74813C9C-85B7-4C77-886F-DAC8883768FF},10009221.SH,10009221,华夏上证50ETF期权2512认购2.63,510050OP.SH,708001000,2.6300,202512,20251224,20250424,20251224,20251224,20251225,0.1563,0,510050C2512A02700,50ETF购12月2630A,10265.0000,2025-12-24,1
{741EA594-9844-4106-8ABE-FD2C5D7BBC53},10009222.SH,10009222,华夏上证50ETF期权2512认购2.679,510050OP.SH,708001000,2.6790,202512,20251224,20250424,20251224,20251224,20251225,0.1328,0,510050C2512A02750,50ETF购12月2679A,10265.0000,2025-12-24,1
{C7662ADD-3C87-4594-AD2D-79884D094559},10009223.SH,10009223,华夏上证50ETF期权2512认购2.728,510050OP.SH,708001000,2.7280,202512,20251224,20250424,20251224,20251224,20251225,0.1141,0,510050C2512A02800,50ETF购12月2728A,10265.0000,2025-12-24,1
{08D07EE8-EBA3-4346-B28F-098175DD9E89},10009224.SH,10009224,华夏上证50ETF期权2512认购2.776,510050OP.SH,708001000,2.7760,202512,20251224,20250424,20251224,20251224,20251225,0.0973,0,510050C2512A02850,50ETF购12月2776A,10265.0000,2025-12-24,1
{D99EABA1-FE1D-4C7F-AC10-02F8A04324FD},10009225.SH,10009225,华夏上证50ETF期权2512认购2.825,510050OP.SH,708001000,2.8250,202512,20251224,20250424,20251224,20251224,20251225,0.0821,0,510050C2512A02900,50ETF购12月2825A,10265.0000,2025-12-24,1
{9B5BBDB1-DCCA-47CC-97AA-FFED68E3A71A},10009226.SH,10009226,华夏上证50ETF期权2512认沽2.435,510050OP.SH,708002000,2.4350,202512,20251224,20250424,20251224,20251224,20251225,0.0565,0,510050P2512A02500,50ETF沽12月2435A,10265.0000,2025-12-24,1
{CCEF7276-E194-47DD-B9A4-9EFC383E07CE},10009227.SH,10009227,华夏上证50ETF期权2512认沽2.484,510050OP.SH,708002000,2.4840,202512,20251224,20250424,20251224,20251224,20251225,0.0689,0,510050P2512A02550,50ETF沽12月2484A,10265.0000,2025-12-24,1
{30111A7F-5489-4E13-8A96-56EE94E2FD66},10009228.SH,10009228,华夏上证50ETF期权2512认沽2.533,510050OP.SH,708002000,2.5330,202512,20251224,20250424,20251224,20251224,20251225,0.0856,0,510050P2512A02600,50ETF沽12月2533A,10265.0000,2025-12-24,1
{585B88D2-7DEE-4F15-A35E-2966DADFD838},10009229.SH,10009229,华夏上证50ETF期权2512认沽2.582,510050OP.SH,708002000,2.5820,202512,20251224,20250424,20251224,20251224,20251225,0.1045,0,510050P2512A02650,50ETF沽12月2582A,10265.0000,2025-12-24,1
{2944C863-D30B-48BC-8A4A-4C8095AA30FE},10009230.SH,10009230,华夏上证50ETF期权2512认沽2.63,510050OP.SH,708002000,2.6300,202512,20251224,20250424,20251224,20251224,20251225,0.1242,0,510050P2512A02700,50ETF沽12月2630A,10265.0000,2025-12-24,1
{F5EC5E6A-C805-4487-8372-9002C60EBF4B},10009231.SH,10009231,华夏上证50ETF期权2512认沽2.679,510050OP.SH,708002000,2.6790,202512,20251224,20250424,20251224,20251224,20251225,0.1519,0,510050P2512A02750,50ETF沽12月2679A,10265.0000,2025-12-24,1
{C6570FD7-2CE0-43E8-A6F9-6E63FB94B67F},10009232.SH,10009232,华夏上证50ETF期权2512认沽2.728,510050OP.SH,708002000,2.7280,202512,20251224,20250424,20251224,20251224,20251225,0.1836,0,510050P2512A02800,50ETF沽12月2728A,10265.0000,2025-12-24,1
{5E7DDBB6-7303-4F7C-AD7F-75AAB019C337},10009233.SH,10009233,华夏上证50ETF期权2512认沽2.776,510050OP.SH,708002000,2.7760,202512,20251224,20250424,20251224,20251224,20251225,0.2120,0,510050P2512A02850,50ETF沽12月2776A,10265.0000,2025-12-24,1
{8F1996F9-A379-4059-8E37-5E42020635ED},10009234.SH,10009234,华夏上证50ETF期权2512认沽2.825,510050OP.SH,708002000,2.8250,202512,20251224,20250424,20251224,20251224,20251225,0.2518,0,510050P2512A02900,50ETF沽12月2825A,10265.0000,2025-12-24,1
{8D24651C-1F12-4F83-A638-3F47FF31198D},10009311.SH,10009311,华夏上证50ETF期权2512认购2.874,510050OP.SH,708001000,2.8740,202512,20251224,20250508,20251224,20251224,20251225,0.0564,0,510050C2512A02950,50ETF购12月2874A,10265.0000,2025-12-24,1
{66D33303-46EF-4726-9E99-4EA7B81ECB37},10009312.SH,10009312,华夏上证50ETF期权2512认沽2.874,510050OP.SH,708002000,2.8740,202512,20251224,20250508,20251224,20251224,20251225,0.2647,0,510050P2512A02950,50ETF沽12月2874A,10265.0000,2025-12-24,1
{13351FB8-B7F4-4951-BC1F-7D1A9BA97462},10009317.SH,10009317,华夏上证50ETF期权2512认购2.923,510050OP.SH,708001000,2.9230,202512,20251224,20250515,20251224,20251224,20251225,0.0689,0,510050C2512A03000,50ETF购12月2923A,10265.0000,2025-12-24,1
{256F7619-ABD9-4CC5-9E8B-279251A5B9A5},10009318.SH,10009318,华夏上证50ETF期权2512认沽2.923,510050OP.SH,708002000,2.9230,202512,20251224,20250515,20251224,20251224,20251225,0.2367,0,510050P2512A03000,50ETF沽12月2923A,10265.0000,2025-12-24,1
{4238DDF5-8729-492A-91F5-3590FABE6F17},10009323.SH,10009323,华夏上证50ETF期权2507认购2.55,510050OP.SH,708001000,2.5500,202507,20250723,20250529,20250723,20250723,20250724,0.2086,0,510050C2507M02550,50ETF购7月2550,10000.0000,2025-07-23,1
{14E67E56-10E2-4780-8A9B-F949B7B5DE5B},10009324.SH,10009324,华夏上证50ETF期权2507认购2.60,510050OP.SH,708001000,2.6000,202507,20250723,20250529,20250723,20250723,20250724,0.1681,0,510050C2507M02600,50ETF购7月2600,10000.0000,2025-07-23,1
{A83983BA-D3E0-4F23-A88A-088DE9C9017D},10009325.SH,10009325,华夏上证50ETF期权2507认购2.65,510050OP.SH,708001000,2.6500,202507,20250723,20250529,20250723,20250723,20250724,0.1249,0,510050C2507M02650,50ETF购7月2650,10000.0000,2025-07-23,1
{8355072E-EDE3-4D3F-B6D6-89434D77D2E1},10009326.SH,10009326,华夏上证50ETF期权2507认购2.70,510050OP.SH,708001000,2.7000,202507,20250723,20250529,20250723,20250723,20250724,0.0888,0,510050C2507M02700,50ETF购7月2700,10000.0000,2025-07-23,1
{3D0AC476-C49F-4B0B-9CB2-673F6BB17DDE},10009327.SH,10009327,华夏上证50ETF期权2507认购2.75,510050OP.SH,708001000,2.7500,202507,20250723,20250529,20250723,20250723,20250724,0.0603,0,510050C2507M02750,50ETF购7月2750,10000.0000,2025-07-23,1
{8F01B236-8475-4B6B-9CCB-56064EF1E178},10009328.SH,10009328,华夏上证50ETF期权2507认购2.80,510050OP.SH,708001000,2.8000,202507,20250723,20250529,20250723,20250723,20250724,0.0384,0,510050C2507M02800,50ETF购7月2800,10000.0000,2025-07-23,1
{52D5ED09-C503-4D24-8503-89D5141FE507},10009329.SH,10009329,华夏上证50ETF期权2507认购2.85,510050OP.SH,708001000,2.8500,202507,20250723,20250529,20250723,20250723,20250724,0.0249,0,510050C2507M02850,50ETF购7月2850,10000.0000,2025-07-23,1
{EA90CA68-DA6F-43DD-B4E3-4A4523332907},10009330.SH,10009330,华夏上证50ETF期权2507认购2.90,510050OP.SH,708001000,2.9000,202507,20250723,20250529,20250723,20250723,20250724,0.0168,0,510050C2507M02900,50ETF购7月2900,10000.0000,2025-07-23,1
{858851A2-6681-4347-B9CC-818DC06EA845},10009331.SH,10009331,华夏上证50ETF期权2507认购2.95,510050OP.SH,708001000,2.9500,202507,20250723,20250529,20250723,20250723,20250724,0.0128,0,510050C2507M02950,50ETF购7月2950,10000.0000,2025-07-23,1
{3B5B41E3-AF71-40A6-B490-F1C8B43C302A},10009332.SH,10009332,华夏上证50ETF期权2507认沽2.55,510050OP.SH,708002000,2.5500,202507,20250723,20250529,20250723,20250723,20250724,0.0132,0,510050P2507M02550,50ETF沽7月2550,10000.0000,2025-07-23,1
{BFF32ED5-12DD-4951-9359-D07FDA98FB2F},10009333.SH,10009333,华夏上证50ETF期权2507认沽2.60,510050OP.SH,708002000,2.6000,202507,20250723,20250529,20250723,20250723,20250724,0.0178,0,510050P2507M02600,50ETF沽7月2600,10000.0000,2025-07-23,1
{3F8AE231-081A-4318-B64A-B095ACAAEB39},10009334.SH,10009334,华夏上证50ETF期权2507认沽2.65,510050OP.SH,708002000,2.6500,202507,20250723,20250529,20250723,20250723,20250724,0.0251,0,510050P2507M02650,50ETF沽7月2650,10000.0000,2025-07-23,1
{915A7775-DAE4-4E8F-90D4-857A7EC91E85},10009335.SH,10009335,华夏上证50ETF期权2507认沽2.70,510050OP.SH,708002000,2.7000,202507,20250723,20250529,20250723,20250723,20250724,0.0382,0,510050P2507M02700,50ETF沽7月2700,10000.0000,2025-07-23,1
{2F0E23CA-462F-4568-AE4B-06C243EAC26B},10009336.SH,10009336,华夏上证50ETF期权2507认沽2.75,510050OP.SH,708002000,2.7500,202507,20250723,20250529,20250723,20250723,20250724,0.0589,0,510050P2507M02750,50ETF沽7月2750,10000.0000,2025-07-23,1
{6D4A4178-FB29-4DC5-97D2-57FEEA9FC8A2},10009337.SH,10009337,华夏上证50ETF期权2507认沽2.80,510050OP.SH,708002000,2.8000,202507,20250723,20250529,20250723,20250723,20250724,0.0872,0,510050P2507M02800,50ETF沽7月2800,10000.0000,2025-07-23,1
{E4B86621-6B92-4E77-8FBB-BF25291DD458},10009338.SH,10009338,华夏上证50ETF期权2507认沽2.85,510050OP.SH,708002000,2.8500,202507,20250723,20250529,20250723,20250723,20250724,0.1241,0,510050P2507M02850,50ETF沽7月2850,10000.0000,2025-07-23,1
{B24EE5F4-08FB-4B63-9AFF-54EB7B5917AC},10009339.SH,10009339,华夏上证50ETF期权2507认沽2.90,510050OP.SH,708002000,2.9000,202507,20250723,20250529,20250723,20250723,20250724,0.1671,0,510050P2507M02900,50ETF沽7月2900,10000.0000,2025-07-23,1
{F1A4D230-4816-4C74-AC21-6C2A55EE88D9},10009340.SH,10009340,华夏上证50ETF期权2507认沽2.95,510050OP.SH,708002000,2.9500,202507,20250723,20250529,20250723,20250723,20250724,0.2140,0,510050P2507M02950,50ETF沽7月2950,10000.0000,2025-07-23,1
{CCDA18AB-A598-4783-A19E-3484C955297C},10009491.SH,10009491,华夏上证50ETF期权2507认购3.00,510050OP.SH,708001000,3.0000,202507,20250723,20250625,20250723,20250723,20250724,0.0034,0,510050C2507M03000,50ETF购7月3000,10000.0000,2025-07-23,1
{619FCFDE-8F7C-4B1E-8B6C-387ECA8B11C6},10009492.SH,10009492,华夏上证50ETF期权2507认沽3.00,510050OP.SH,708002000,3.0000,202507,20250723,20250625,20250723,20250723,20250724,0.2086,0,510050P2507M03000,50ETF沽7月3000,10000.0000,2025-07-23,1
{7365C480-919F-4BE0-906C-4DE9A834E280},10009493.SH,10009493,华夏上证50ETF期权2507认购3.10,510050OP.SH,708001000,3.1000,202507,20250723,20250626,20250723,20250723,20250724,0.0042,0,510050C2507M03100,50ETF购7月3100,10000.0000,2025-07-23,1
{792B5958-5BBF-4E1A-9264-799C73AB4750},10009494.SH,10009494,华夏上证50ETF期权2507认沽3.10,510050OP.SH,708002000,3.1000,202507,20250723,20250626,20250723,20250723,20250724,0.2706,0,510050P2507M03100,50ETF沽7月3100,10000.0000,2025-07-23,1
{83FF0DAA-5CDE-4CDA-A641-12E45632F622},10009495.SH,10009495,华夏上证50ETF期权2509认购3.10,510050OP.SH,708001000,3.1000,202509,20250924,20250626,20250924,20250924,20250925,0.0227,0,510050C2509M03100,50ETF购9月3100,10000.0000,2025-09-24,1
{4BA6549F-BDD2-47EE-83C5-D065C110FA04},10009496.SH,10009496,华夏上证50ETF期权2509认沽3.10,510050OP.SH,708002000,3.1000,202509,20250924,20250626,20250924,20250924,20250925,0.2789,0,510050P2509M03100,50ETF沽9月3100,10000.0000,2025-09-24,1
{7595031E-F6E9-47C6-9093-9F1D0A0E5A19},10009497.SH,10009497,华夏上证50ETF期权2512认购3.02,510050OP.SH,708001000,3.0200,202512,20251224,20250626,20251224,20251224,20251225,0.0477,0,510050C2512A03100,50ETF购12月3020A,10265.0000,2025-12-24,1
{56B9EA5E-BAB0-4D0F-B55E-049E73A1B9FF},10009498.SH,10009498,华夏上证50ETF期权2512认沽3.02,510050OP.SH,708002000,3.0200,202512,20251224,20250626,20251224,20251224,20251225,0.2931,0,510050P2512A03100,50ETF沽12月3020A,10265.0000,2025-12-24,1
{D426F8AB-9345-476F-8304-7BA7C6D76598},10009509.SH,10009509,华夏上证50ETF期权2508认购2.65,510050OP.SH,708001000,2.6500,202508,20250827,20250626,20250827,20250827,20250828,0.1956,0,510050C2508M02650,50ETF购8月2650,10000.0000,2025-08-27,1
{7C114BC9-5D25-4EE2-9DD6-DC63AEFC011B},10009510.SH,10009510,华夏上证50ETF期权2508认购2.70,510050OP.SH,708001000,2.7000,202508,20250827,20250626,20250827,20250827,20250828,0.1584,0,510050C2508M02700,50ETF购8月2700,10000.0000,2025-08-27,1
{8CFE1B02-523A-4626-BB4B-541FFB773A0D},10009511.SH,10009511,华夏上证50ETF期权2508认购2.75,510050OP.SH,708001000,2.7500,202508,20250827,20250626,20250827,20250827,20250828,0.1227,0,510050C2508M02750,50ETF购8月2750,10000.0000,2025-08-27,1
{391DEB73-BBC4-4A71-A87E-CB1F9DE61A10},10009512.SH,10009512,华夏上证50ETF期权2508认购2.80,510050OP.SH,708001000,2.8000,202508,20250827,20250626,20250827,20250827,20250828,0.0930,0,510050C2508M02800,50ETF购8月2800,10000.0000,2025-08-27,1
{150A132E-7079-4FD0-A4E4-3C9477FD0366},10009513.SH,10009513,华夏上证50ETF期权2508认购2.85,510050OP.SH,708001000,2.8500,202508,20250827,20250626,20250827,20250827,20250828,0.0691,0,510050C2508M02850,50ETF购8月2850,10000.0000,2025-08-27,1
{14A3BEFE-89DA-432D-A23B-031DF844EB2F},10009514.SH,10009514,华夏上证50ETF期权2508认购2.90,510050OP.SH,708001000,2.9000,202508,20250827,20250626,20250827,20250827,20250828,0.0531,0,510050C2508M02900,50ETF购8月2900,10000.0000,2025-08-27,1
{751E1AB5-C9A2-429D-8FBF-58C12AD18F42},10009515.SH,10009515,华夏上证50ETF期权2508认购2.95,510050OP.SH,708001000,2.9500,202508,20250827,20250626,20250827,20250827,20250828,0.0411,0,510050C2508M02950,50ETF购8月2950,10000.0000,2025-08-27,1
{0D5063C7-DE22-4859-A64B-DF9AFBDC1397},10009516.SH,10009516,华夏上证50ETF期权2508认购3.00,510050OP.SH,708001000,3.0000,202508,20250827,20250626,20250827,20250827,20250828,0.0339,0,510050C2508M03000,50ETF购8月3000,10000.0000,2025-08-27,1
{E93CA894-5B97-4E80-B699-2448504666FD},10009517.SH,10009517,华夏上证50ETF期权2508认购3.10,510050OP.SH,708001000,3.1000,202508,20250827,20250626,20250827,20250827,20250828,0.0160,0,510050C2508M03100,50ETF购8月3100,10000.0000,2025-08-27,1
{ED3EE6D6-A8B4-4544-82ED-547FBF3F47B3},10009518.SH,10009518,华夏上证50ETF期权2508认沽2.65,510050OP.SH,708002000,2.6500,202508,20250827,20250626,20250827,20250827,20250828,0.0161,0,510050P2508M02650,50ETF沽8月2650,10000.0000,2025-08-27,1
{13945339-2629-42B6-9575-F1E40E53C2CC},10009519.SH,10009519,华夏上证50ETF期权2508认沽2.70,510050OP.SH,708002000,2.7000,202508,20250827,20250626,20250827,20250827,20250828,0.0244,0,510050P2508M02700,50ETF沽8月2700,10000.0000,2025-08-27,1
{3469FF79-34E9-4857-AFB4-73C28F560007},10009520.SH,10009520,华夏上证50ETF期权2508认沽2.75,510050OP.SH,708002000,2.7500,202508,20250827,20250626,20250827,20250827,20250828,0.0373,0,510050P2508M02750,50ETF沽8月2750,10000.0000,2025-08-27,1
{F7AA33EF-1459-43A5-89CE-39EEDD43B428},10009521.SH,10009521,华夏上证50ETF期权2508认沽2.80,510050OP.SH,708002000,2.8000,202508,20250827,20250626,20250827,20250827,20250828,0.0557,0,510050P2508M02800,50ETF沽8月2800,10000.0000,2025-08-27,1
{A51AC087-DD3D-44C2-8BDA-1EB62DFDA090},10009522.SH,10009522,华夏上证50ETF期权2508认沽2.85,510050OP.SH,708002000,2.8500,202508,20250827,20250626,20250827,20250827,20250828,0.0814,0,510050P2508M02850,50ETF沽8月2850,10000.0000,2025-08-27,1
{AD9A94A9-C2B1-4206-99F4-084EAAFD2D10},10009523.SH,10009523,华夏上证50ETF期权2508认沽2.90,510050OP.SH,708002000,2.9000,202508,20250827,20250626,20250827,20250827,20250828,0.1174,0,510050P2508M02900,50ETF沽8月2900,10000.0000,2025-08-27,1
{0937B66C-BCEA-4742-90BC-524EBEF230F9},10009524.SH,10009524,华夏上证50ETF期权2508认沽2.95,510050OP.SH,708002000,2.9500,202508,20250827,20250626,20250827,20250827,20250828,0.1556,0,510050P2508M02950,50ETF沽8月2950,10000.0000,2025-08-27,1
{BAB35DD5-E98F-45E1-9F08-69D556C9F0E3},10009525.SH,10009525,华夏上证50ETF期权2508认沽3.00,510050OP.SH,708002000,3.0000,202508,20250827,20250626,20250827,20250827,20250828,0.2010,0,510050P2508M03000,50ETF沽8月3000,10000.0000,2025-08-27,1
{11CEDE3C-E738-4FFE-B4AD-202CAAE01126},10009526.SH,10009526,华夏上证50ETF期权2508认沽3.10,510050OP.SH,708002000,3.1000,202508,20250827,20250626,20250827,20250827,20250828,0.2789,0,510050P2508M03100,50ETF沽8月3100,10000.0000,2025-08-27,1
{7C624E60-53B4-11F0-A003-D45D64F1DC8F},10009599.SH,10009599,华夏上证50ETF期权2508认购2.60,510050OP.SH,708001000,2.6000,202508,20250827,20250630,20250827,20250827,20250828,0.2105,0,510050C2508M02600,50ETF购8月2600,10000.0000,2025-08-27,1
